Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,training_adj_r2
-0.14,-0.6,-0.48,-0.08,0.27,8.66,0.69
-0.2,-0.61,-0.48,-0.1,0.11,8.87,0.7
-0.03,-0.62,-0.42,-0.15,-0.51,8.9,0.69
63.54,-0.93,-0.45,-20.51,0.52,7.85,0.73
-0.19,-0.6,-0.44,-0.13,-0.09,8.91,0.68
69.18,-0.96,-0.51,-22.42,2.03,8.01,0.73
65.14,-0.96,-0.49,-21.12,0.44,8.2,0.75
57,-0.97,-0.54,-18.53,4.61,8.26,0.74
-0.11,-0.61,-0.48,-0.11,-0.18,8.78,0.68
53.42,-0.95,-0.48,-17.19,1.93,7.86,0.73
49.91,-0.96,-0.46,-16.08,2.05,8.02,0.74
35.49,-0.95,-0.43,-11.33,1.91,7.99,0.75
49.08,-0.94,-0.49,-15.78,2.98,7.81,0.73
-0.01,-0.61,-0.46,-0.12,-0.47,8.75,0.68
50.16,-0.95,-0.47,-16.14,2.75,7.88,0.73
45.47,-0.93,-0.42,-14.59,1.67,7.86,0.73
-0.04,-0.59,-0.47,-0.14,-0.12,8.77,0.69
50.67,-0.95,-0.5,-16.26,3.04,7.71,0.74
64.46,-0.98,-0.48,-20.82,2.23,7.88,0.73
53.99,-0.97,-0.49,-17.43,2.65,7.99,0.72
-0.39,-0.58,-0.5,-0.07,0.79,8.82,0.68
-0.29,-0.58,-0.46,-0.07,0.65,8.71,0.67
44.94,-0.96,-0.48,-14.39,3.11,7.75,0.74
48.18,-0.94,-0.5,-15.52,3.38,7.9,0.72
54.75,-0.95,-0.49,-17.66,1.69,7.95,0.73
0.08,-0.58,-0.43,-0.15,-0.39,8.66,0.68
-0.03,-0.61,-0.46,-0.13,-0.35,8.78,0.69
60.8,-0.96,-0.49,-19.63,1.88,7.91,0.72
53.17,-0.93,-0.47,-17.22,0.68,8.25,0.75
49.46,-0.96,-0.48,-15.86,2.87,7.74,0.74
58.13,-0.95,-0.51,-18.87,1.43,8.29,0.73
-0.29,-0.6,-0.46,-0.1,0.26,8.89,0.69
-0.34,-0.6,-0.47,-0.1,0.41,8.95,0.68
52.26,-0.95,-0.49,-16.85,2.69,7.93,0.73
-0.07,-0.6,-0.44,-0.09,0.18,8.63,0.67
47.79,-0.92,-0.47,-15.35,2.41,7.76,0.72
-0.24,-0.57,-0.46,-0.16,-0.01,9,0.7
52.52,-0.95,-0.49,-16.93,2.69,7.9,0.73
0.12,-0.59,-0.44,-0.13,-0.48,8.55,0.68
55.09,-0.95,-0.48,-17.78,1.38,8.03,0.74
-0.05,-0.59,-0.49,-0.12,-0.18,8.72,0.69
50.51,-0.93,-0.5,-16.29,1.83,7.97,0.72
-0.67,-0.59,-0.53,-0.09,1.31,9.18,0.7
65.34,-0.96,-0.49,-21.15,1.39,8.02,0.72
-0.02,-0.6,-0.47,-0.17,-0.2,8.84,0.68
57.33,-0.93,-0.47,-18.48,1.36,7.85,0.74
55.04,-0.97,-0.49,-17.79,4.14,8.01,0.74
-0.25,-0.59,-0.47,-0.15,0.19,8.96,0.68
49.09,-0.95,-0.44,-15.77,1.26,7.91,0.75
64.48,-0.95,-0.48,-20.79,1.25,7.76,0.72
32.62,-0.93,-0.45,-10.31,3.24,7.63,0.73
31.81,-0.9,-0.48,-10.23,2.96,8.15,0.73
58.62,-0.97,-0.49,-18.93,2.3,7.96,0.72
46.26,-0.93,-0.49,-14.84,2.02,7.84,0.73
-0.21,-0.6,-0.48,-0.14,-0.24,8.99,0.69
53.88,-0.95,-0.48,-17.37,2.39,7.91,0.73
-0.02,-0.59,-0.47,-0.09,0.03,8.58,0.68
0.1,-0.58,-0.47,-0.11,-0.35,8.52,0.68
-0.35,-0.61,-0.48,-0.05,0.56,8.8,0.69
77.39,-0.99,-0.49,-25.13,0.5,8.22,0.74
-0.07,-0.59,-0.46,-0.1,-0.1,8.67,0.69
77.36,-1.01,-0.51,-25.11,1.26,8.17,0.74
48.58,-0.94,-0.47,-15.59,2.11,7.8,0.73
39.56,-0.92,-0.51,-12.63,3.7,7.65,0.73
0.02,-0.61,-0.45,-0.15,-0.42,8.77,0.69
74.69,-0.99,-0.51,-24.21,0.84,8.09,0.75
-0.04,-0.58,-0.47,-0.12,0.08,8.63,0.68
72.79,-0.94,-0.61,-23.66,1.73,8.12,0.75
-0.08,-0.61,-0.48,-0.13,-0.39,8.86,0.7
71.67,-0.96,-0.5,-23.2,0.55,7.95,0.73
75.94,-0.96,-0.51,-24.61,1.08,7.95,0.72
31.71,-0.91,-0.43,-10.02,3.23,7.57,0.72
65.19,-0.97,-0.53,-21.07,2.64,7.88,0.72
71,-0.98,-0.51,-22.93,1.75,7.79,0.73
62.48,-0.97,-0.49,-20.17,1.98,7.9,0.74
58.15,-0.97,-0.47,-18.72,1.52,7.84,0.73
40.21,-0.92,-0.49,-12.9,2.36,7.94,0.74
42.28,-0.93,-0.47,-13.49,2.57,7.66,0.73
-0.4,-0.62,-0.47,-0.11,0.23,9.13,0.7
43.46,-0.93,-0.48,-13.93,2.8,7.79,0.73
45.17,-0.93,-0.5,-14.49,3.18,7.77,0.73
0.25,-0.61,-0.42,-0.13,-1.26,8.55,0.69
32.67,-0.9,-0.52,-10.51,2.71,8.18,0.74
-0.43,-0.62,-0.43,-0.01,0.33,8.83,0.71
0.09,-0.62,-0.47,-0.1,-0.55,8.58,0.69
60.08,-0.97,-0.49,-19.4,1.87,7.96,0.73
-0.13,-0.6,-0.47,-0.09,0.28,8.68,0.68
63.21,-0.97,-0.5,-20.46,2.49,8,0.73
0,-0.59,-0.46,-0.1,-0.24,8.61,0.69
-0.36,-0.58,-0.49,-0.13,0.52,9.02,0.68
70.5,-0.95,-0.49,-22.89,0.81,8.17,0.73
0.32,-0.6,-0.42,-0.16,-0.82,8.52,0.67
43.99,-0.92,-0.48,-14.09,2.3,7.77,0.72
46.68,-0.92,-0.48,-15,1.94,7.85,0.73
0.05,-0.6,-0.44,-0.12,-0.71,8.68,0.68
61.5,-0.98,-0.53,-19.95,4.41,8.09,0.73
-0.01,-0.59,-0.47,-0.15,-0.43,8.75,0.69
70.14,-0.96,-0.5,-22.75,0.71,8.12,0.74
53.62,-0.94,-0.48,-17.28,2.07,7.91,0.73
89.58,-0.99,-0.57,-29.12,0.86,8.1,0.74
63.57,-0.97,-0.48,-20.57,1.13,8.06,0.75
63.76,-0.97,-0.47,-20.55,1.85,7.78,0.73
64.56,-0.97,-0.48,-20.85,1.63,7.91,0.73
-0.16,-0.6,-0.53,-0.15,0.16,8.89,0.69
-0.05,-0.59,-0.46,-0.12,-0.16,8.69,0.69
-0.27,-0.59,-0.5,-0.09,0.51,8.79,0.68
32.86,-0.95,-0.4,-10.46,2.32,7.96,0.76
0.05,-0.6,-0.45,-0.13,-0.51,8.7,0.69
40.12,-0.93,-0.49,-12.81,3.46,7.67,0.72
-0.67,-0.61,-0.54,-0.13,0.86,9.41,0.69
-0.35,-0.62,-0.46,-0.06,0.24,8.92,0.7
68.78,-0.95,-0.53,-22.27,0.84,8.01,0.74
59.74,-0.95,-0.51,-19.29,2.48,7.89,0.72
-0.18,-0.58,-0.46,-0.09,0.36,8.68,0.68
-0.29,-0.62,-0.46,-0.04,0.29,8.75,0.68
48.21,-0.94,-0.48,-15.53,3.06,7.93,0.73
66.3,-0.97,-0.52,-21.47,1.34,8.05,0.73
51.01,-0.96,-0.47,-16.45,0.93,8.1,0.73
56.96,-0.96,-0.51,-18.39,2.39,7.94,0.73
77.21,-0.98,-0.5,-25.09,0.16,8.24,0.74
61.38,-0.96,-0.51,-19.82,2.32,7.89,0.73
42.63,-0.91,-0.48,-13.6,2.48,7.61,0.72
-0.33,-0.58,-0.5,-0.12,0.69,8.89,0.68
61.13,-0.96,-0.48,-19.72,2.43,7.82,0.72
46.1,-0.95,-0.47,-14.77,2.31,7.79,0.73
-0.46,-0.61,-0.48,-0.01,1.11,8.76,0.68
0.1,-0.59,-0.47,-0.13,-0.37,8.6,0.68
43.45,-0.92,-0.45,-13.92,2.01,7.78,0.72
-0.37,-0.59,-0.48,-0.16,0.52,9.11,0.69
51.81,-0.95,-0.49,-16.67,2.47,7.85,0.73
77.17,-1.02,-0.46,-24.92,1.3,7.83,0.74
-0.69,-0.59,-0.5,-0.03,1.63,8.99,0.7
50.06,-0.96,-0.45,-16.11,1.73,7.95,0.75
57.96,-0.96,-0.49,-18.74,1.93,8.03,0.73
73.43,-0.97,-0.49,-23.73,1.07,7.79,0.71
-0.11,-0.58,-0.49,-0.11,0.23,8.66,0.68
51.85,-0.93,-0.49,-16.69,2.38,7.82,0.72
42.73,-0.93,-0.51,-13.72,3.85,7.82,0.74
68.43,-0.97,-0.51,-22.17,1.22,8.05,0.74
58.95,-0.97,-0.49,-19.02,2.09,7.92,0.74
0.09,-0.59,-0.46,-0.16,-0.52,8.69,0.68
53.73,-0.94,-0.48,-17.26,1.96,7.72,0.72
-0.06,-0.57,-0.47,-0.11,0.35,8.58,0.67
54.19,-0.93,-0.46,-17.44,1.21,7.82,0.72
60.41,-0.96,-0.47,-19.55,1.09,8.12,0.75
53.57,-0.97,-0.44,-17.25,1.74,7.96,0.74
45.88,-0.94,-0.49,-14.77,2.33,8.01,0.73
47.74,-0.94,-0.48,-15.32,1.79,7.81,0.73
58.24,-0.98,-0.46,-18.82,1.46,8.13,0.74
-0.24,-0.6,-0.46,-0.08,-0.01,8.78,0.69
-0.24,-0.6,-0.49,-0.07,0.19,8.78,0.7
57.99,-0.95,-0.5,-18.73,2.31,7.95,0.73
27.78,-0.91,-0.41,-8.78,2.33,7.84,0.75
54.38,-0.96,-0.48,-17.52,2.32,7.86,0.73
-0.1,-0.59,-0.5,-0.16,0.15,8.85,0.69
68.64,-0.97,-0.47,-22.28,0.58,8.21,0.74
66.15,-0.98,-0.48,-21.39,1.29,7.99,0.73
59.24,-0.95,-0.49,-19.13,1.75,7.93,0.73
72.61,-0.99,-0.51,-23.53,1.45,8.02,0.73
70.24,-0.96,-0.51,-22.79,0.78,8.14,0.74
-0.13,-0.62,-0.44,-0.1,-0.48,8.82,0.69
64.45,-0.95,-0.49,-20.87,1.23,8.03,0.74
-0.49,-0.62,-0.46,-0.08,0.48,9.09,0.7
45.75,-0.94,-0.46,-14.69,2.15,7.91,0.74
49.56,-0.93,-0.49,-15.98,1.67,7.99,0.73
-0.78,-0.6,-0.54,-0.12,1.07,9.44,0.71
62.43,-0.96,-0.48,-20.16,0.87,7.96,0.73
68.05,-0.97,-0.48,-22.04,1.16,8.04,0.73
-0.31,-0.58,-0.5,-0.07,0.56,8.77,0.69
-0.07,-0.59,-0.48,-0.1,0.05,8.65,0.68
55.1,-0.96,-0.45,-17.77,0.93,8.01,0.75
42.13,-0.92,-0.47,-13.52,2.03,7.92,0.74
69.58,-0.98,-0.52,-22.55,1.47,8.06,0.74
65.89,-0.95,-0.58,-21.33,2.51,7.91,0.74
49.4,-0.93,-0.51,-15.95,1.93,8.04,0.74
34.6,-0.92,-0.48,-11.02,3.19,7.76,0.75
69.94,-0.93,-0.53,-22.77,0.17,8.34,0.73
48.59,-0.95,-0.43,-15.63,1.62,7.96,0.73
-0.12,-0.61,-0.44,-0.12,-0.7,8.89,0.69
0.07,-0.58,-0.44,-0.14,-0.58,8.62,0.68
38.36,-0.92,-0.45,-12.29,2.84,7.9,0.74
64.4,-0.96,-0.5,-20.79,2.56,7.79,0.72
0.3,-0.59,-0.47,-0.19,-1.14,8.64,0.69
-0.08,-0.59,-0.47,-0.11,-0.06,8.69,0.69
0.01,-0.63,-0.47,-0.11,-0.77,8.73,0.7
0.14,-0.57,-0.48,-0.15,-0.34,8.57,0.68
-0.32,-0.59,-0.49,-0.05,0.86,8.7,0.68
-0.14,-0.59,-0.45,-0.09,-0.04,8.73,0.69
-0.28,-0.59,-0.48,-0.12,0.37,8.89,0.68
49.18,-0.93,-0.49,-15.88,2,8.06,0.73
-0.02,-0.6,-0.43,-0.1,-0.56,8.71,0.7
-0.25,-0.59,-0.46,-0.08,0.46,8.75,0.69
-0.39,-0.61,-0.47,-0.07,0.3,8.94,0.7
58.41,-0.97,-0.5,-18.86,2.21,7.98,0.75
-0.42,-0.58,-0.52,-0.11,0.91,8.97,0.69
72.44,-0.96,-0.5,-23.54,0.12,8.28,0.74
55.12,-0.94,-0.49,-17.79,2.04,7.94,0.73
59.97,-0.98,-0.51,-19.33,2.66,7.83,0.74
-0.05,-0.6,-0.46,-0.15,-0.25,8.82,0.69
40.72,-0.94,-0.49,-13.06,3.85,7.85,0.73
-0.25,-0.6,-0.49,-0.02,0.49,8.59,0.69
-0.24,-0.58,-0.45,-0.15,-0.07,9.03,0.7
62.48,-0.97,-0.47,-20.09,2.06,7.63,0.72
56.5,-0.96,-0.51,-18.22,2.31,7.91,0.73
50.85,-0.96,-0.45,-16.36,1.46,7.98,0.75
0.12,-0.6,-0.44,-0.16,-0.56,8.73,0.68
-0.14,-0.59,-0.47,-0.11,-0.02,8.75,0.69
0.05,-0.58,-0.46,-0.12,-0.2,8.56,0.67
45.74,-0.92,-0.5,-14.72,3.92,7.83,0.73
63.95,-0.95,-0.46,-20.69,0.17,8.05,0.73
-0.13,-0.59,-0.45,-0.09,0.14,8.66,0.68
68.73,-0.98,-0.48,-22.21,1.63,7.88,0.73
39.47,-0.94,-0.43,-12.61,2.44,7.85,0.75
42.62,-0.92,-0.46,-13.65,2.21,7.82,0.72
63.52,-0.95,-0.49,-20.55,1.21,8.02,0.73
-0.83,-0.61,-0.51,0.12,1.97,8.69,0.7
0.11,-0.6,-0.41,-0.15,-0.71,8.69,0.68
60.35,-0.93,-0.52,-19.53,0.63,8.03,0.73
66,-0.98,-0.51,-21.33,2.14,7.9,0.73
44.62,-0.93,-0.45,-14.31,2.89,7.79,0.72
-0.28,-0.56,-0.49,-0.13,0.63,8.85,0.69
67,-1.02,-0.54,-21.74,4.79,8.1,0.74
-0.23,-0.62,-0.43,-0.15,-0.26,9.11,0.7
-0.18,-0.6,-0.48,-0.11,0.4,8.77,0.69
71.34,-0.96,-0.48,-23.14,0.09,8.15,0.73
-0.35,-0.59,-0.48,-0.06,0.8,8.78,0.69
54.65,-0.92,-0.47,-17.63,0.98,7.95,0.73
0.04,-0.6,-0.47,-0.12,-0.74,8.67,0.69
64.19,-0.99,-0.49,-20.75,2.31,7.95,0.73
47.9,-0.93,-0.51,-15.39,2.72,7.78,0.74
65.7,-0.95,-0.49,-21.21,1.11,7.84,0.74
70.61,-0.97,-0.49,-22.91,0.79,8.18,0.74
87.89,-0.99,-0.51,-28.58,0.5,8.2,0.74
-0.12,-0.6,-0.46,-0.12,0.08,8.8,0.68
59.95,-0.96,-0.47,-19.35,2.11,7.88,0.73
71.44,-0.95,-0.49,-23.2,0.36,8.17,0.74
52.71,-0.92,-0.49,-16.98,1.74,7.84,0.73
45.18,-0.92,-0.51,-14.57,2.51,8.04,0.74
-0.55,-0.59,-0.5,-0.1,0.78,9.1,0.69
54.73,-0.94,-0.48,-17.63,1.82,7.83,0.72
71.23,-0.95,-0.52,-23.08,-0.09,8.08,0.76
-0.11,-0.58,-0.46,-0.17,-0.08,8.91,0.7
-0.09,-0.59,-0.46,-0.1,-0.08,8.68,0.68
58.06,-0.94,-0.5,-18.78,2.22,8,0.73
69.73,-0.96,-0.49,-22.58,0.75,8.03,0.74
61.47,-0.95,-0.5,-19.93,1.5,8.17,0.74
60.79,-0.96,-0.49,-19.66,2.09,8.03,0.73
-0.43,-0.55,-0.56,-0.08,1.29,8.75,0.67
-0.18,-0.59,-0.46,-0.13,0.21,8.85,0.68
59.81,-0.96,-0.48,-19.3,2.01,7.88,0.73
-0.03,-0.59,-0.44,-0.14,-0.2,8.75,0.68
-0.15,-0.59,-0.48,-0.09,-0.08,8.72,0.69
89.74,-1.02,-0.54,-29.29,1.98,8.5,0.75
54.66,-0.92,-0.53,-17.67,2.09,8,0.74
74.62,-0.97,-0.48,-24.17,0.34,8.01,0.73
76.29,-1.02,-0.52,-24.79,4.52,8.13,0.74
51.74,-0.95,-0.49,-16.63,2.03,7.82,0.74
-0.29,-0.62,-0.47,-0.15,-0.21,9.15,0.71
57.63,-0.97,-0.47,-18.56,1.76,7.87,0.73
-0.21,-0.6,-0.48,-0.09,0.51,8.74,0.68
48.29,-0.96,-0.45,-15.54,1.71,8.02,0.74
58.21,-0.96,-0.49,-18.77,2.81,7.86,0.72
82.36,-0.96,-0.57,-26.75,0.52,8.08,0.74
45.48,-0.92,-0.47,-14.59,2.22,7.8,0.74
44.06,-0.96,-0.45,-14.2,3.86,8.08,0.75
-0.18,-0.57,-0.5,-0.13,0.38,8.78,0.69
58.65,-0.96,-0.49,-18.94,2.76,7.9,0.74
62.87,-0.94,-0.55,-20.35,2.14,7.96,0.74
-0.16,-0.62,-0.45,-0.09,-0.07,8.81,0.69
49.53,-0.92,-0.51,-16.02,2.14,8.11,0.73
-0.29,-0.58,-0.54,-0.08,0.65,8.73,0.69
-0.32,-0.62,-0.44,-0.05,0.25,8.8,0.69
75.51,-0.98,-0.49,-24.5,0.73,8.13,0.74
40.14,-0.96,-0.47,-12.78,3.01,7.69,0.75
-0.57,-0.58,-0.51,-0.03,1.46,8.84,0.69
-0.04,-0.59,-0.48,-0.15,-0.16,8.78,0.68
60.89,-0.96,-0.51,-19.69,1.42,8.01,0.74
41.27,-0.92,-0.49,-13.17,2.5,7.7,0.74
51.1,-0.93,-0.52,-16.58,2.47,8.25,0.74
81.79,-1.01,-0.46,-26.55,-0.14,8.19,0.74
64.38,-0.98,-0.51,-20.75,2.26,7.77,0.74
62.28,-0.93,-0.53,-20.16,2.33,7.92,0.73
-0.31,-0.58,-0.49,-0.12,0.46,8.92,0.68
0.05,-0.6,-0.47,-0.14,-0.62,8.7,0.69
54.91,-0.96,-0.44,-17.69,1.58,7.94,0.74
0.16,-0.63,-0.41,-0.1,-1.25,8.63,0.7
55.59,-0.96,-0.49,-17.94,2.27,7.94,0.73
57.88,-0.96,-0.49,-18.63,2.02,7.8,0.73
0.04,-0.6,-0.43,-0.07,-0.45,8.53,0.69
59.44,-0.95,-0.49,-19.22,2.07,7.98,0.74
82.96,-0.99,-0.53,-26.92,1.5,7.98,0.73
41.37,-0.92,-0.48,-13.21,2.48,7.7,0.73
63.66,-0.96,-0.48,-20.57,1.41,7.97,0.73
-0.15,-0.62,-0.4,-0.06,-0.16,8.72,0.67
50.25,-0.93,-0.51,-16.17,2.93,7.8,0.72
60.1,-0.95,-0.49,-19.47,1.69,8.14,0.75
33.68,-0.93,-0.44,-10.74,3.15,7.91,0.74
55.76,-0.95,-0.49,-18.01,1.04,8.04,0.73
-0.64,-0.58,-0.5,-0.07,1.29,9.07,0.69
50.47,-0.94,-0.52,-16.35,2.41,8.23,0.74
51.12,-0.95,-0.46,-16.44,2.11,7.85,0.73
-0.17,-0.59,-0.46,-0.11,-0.11,8.81,0.69
-0.03,-0.6,-0.47,-0.15,-0.23,8.81,0.69
-0.05,-0.6,-0.43,-0.12,-0.13,8.72,0.68
56.79,-0.95,-0.49,-18.3,1.95,7.86,0.73
-0.04,-0.59,-0.47,-0.09,-0.06,8.61,0.68
71.69,-0.98,-0.51,-23.18,1.74,7.84,0.73
75.83,-0.94,-0.55,-24.64,0.87,8.1,0.74
45.51,-0.94,-0.48,-14.57,2.79,7.73,0.74
58.29,-0.95,-0.52,-18.87,2.74,8.03,0.74
0.01,-0.61,-0.44,-0.13,-0.66,8.78,0.69
-0.24,-0.59,-0.47,-0.13,0.06,8.92,0.69
-0.14,-0.59,-0.44,-0.12,-0.12,8.8,0.7
0.04,-0.58,-0.43,-0.15,-0.69,8.73,0.69
25.42,-0.93,-0.38,-8.02,2.03,7.97,0.76
70.38,-0.97,-0.57,-22.96,1.32,8.49,0.74
68.84,-0.98,-0.49,-22.25,1.65,7.89,0.73
-0.6,-0.62,-0.47,0.06,0.95,8.72,0.7
62.83,-0.97,-0.51,-20.31,1.92,7.97,0.73
-0.05,-0.59,-0.46,-0.13,-0.21,8.73,0.67
59.89,-0.96,-0.49,-19.35,1.61,7.98,0.73
70.87,-0.95,-0.51,-22.96,0.28,7.99,0.74
36.56,-0.94,-0.43,-11.68,2.23,7.93,0.75
-0.51,-0.59,-0.49,-0.11,0.46,9.15,0.71
58.68,-0.93,-0.5,-18.92,3.05,7.73,0.72
-0.23,-0.6,-0.48,-0.1,-0.04,8.87,0.68
-0.29,-0.57,-0.47,-0.1,0.83,8.77,0.68
-0.15,-0.61,-0.47,-0.19,-0.5,9.1,0.71
53.25,-0.96,-0.49,-17.17,2.84,7.92,0.72
0.28,-0.62,-0.4,-0.13,-1.65,8.61,0.7
62.01,-0.97,-0.49,-20.05,1.82,7.98,0.73
70.21,-0.98,-0.52,-22.76,1.37,8.09,0.74
55.65,-0.99,-0.42,-17.94,1.27,8.05,0.75
-0.07,-0.61,-0.46,-0.07,-0.03,8.6,0.69
0.17,-0.62,-0.4,-0.13,-1,8.7,0.69
63.49,-0.95,-0.48,-20.49,0.59,7.86,0.72
57.8,-0.96,-0.49,-18.64,1.74,7.92,0.73
56.08,-0.97,-0.48,-18.09,2.02,7.97,0.74
71.3,-0.97,-0.51,-23.06,0.97,7.92,0.74
-0.13,-0.62,-0.45,-0.1,-0.07,8.8,0.69
40.55,-0.92,-0.42,-12.93,0.81,7.76,0.74
72.21,-1.01,-0.51,-23.42,3.53,8.05,0.73
50.01,-0.96,-0.47,-16.03,2.39,7.71,0.73
-0.57,-0.63,-0.47,-0.04,0.78,9.04,0.69
-0.27,-0.6,-0.47,-0.06,0.31,8.74,0.69
0.01,-0.61,-0.46,-0.12,-0.55,8.73,0.69
-0.11,-0.63,-0.41,-0.05,-0.57,8.69,0.69
51.25,-0.93,-0.49,-16.51,1.64,7.91,0.73
-0.39,-0.61,-0.49,-0.14,0.28,9.15,0.7
51.6,-0.94,-0.47,-16.56,2.16,7.73,0.73
48.95,-0.94,-0.52,-15.87,2.85,8.24,0.73
97.32,-1,-0.55,-31.7,-0.7,8.33,0.73
-0.16,-0.59,-0.47,-0.14,0.1,8.87,0.69
69.13,-0.96,-0.47,-22.37,0.76,7.99,0.72
43.14,-0.94,-0.49,-13.88,4.63,7.9,0.73
67.01,-0.96,-0.57,-21.67,2.68,7.87,0.73
75.18,-0.99,-0.48,-24.41,-0.3,8.29,0.75
53.08,-0.94,-0.52,-17.11,2.19,7.92,0.74
67.61,-0.97,-0.51,-21.9,1.17,8.06,0.73
0.03,-0.6,-0.45,-0.13,-0.74,8.73,0.69
78.35,-0.97,-0.53,-25.45,0.13,8.18,0.74
56.48,-0.94,-0.49,-18.21,2.02,7.87,0.73
-0.07,-0.6,-0.47,-0.11,-0.13,8.71,0.68
59.36,-0.95,-0.5,-19.21,1.54,8.08,0.75
-0.02,-0.58,-0.46,-0.13,-0.13,8.64,0.68
-0.25,-0.62,-0.43,-0.06,0.21,8.79,0.69
69.02,-0.97,-0.48,-22.36,0.95,8.08,0.75
74.01,-1.02,-0.51,-24.01,3.75,8.08,0.73
77.2,-0.98,-0.53,-25.23,-0.53,8.75,0.75
54.23,-0.92,-0.47,-17.47,0.97,7.88,0.72
48.16,-0.95,-0.48,-15.48,3.1,7.85,0.74
75.64,-0.97,-0.53,-24.55,0.88,8.12,0.74
61.79,-1.01,-0.43,-19.92,1.49,7.96,0.75
-0.15,-0.59,-0.47,-0.15,0.12,8.89,0.68
-0.12,-0.6,-0.46,-0.09,0.21,8.65,0.67
-0.24,-0.6,-0.47,-0.08,0.35,8.75,0.69
0,-0.58,-0.46,-0.14,-0.16,8.68,0.68
59.59,-0.94,-0.46,-19.16,0.92,7.67,0.72
64.96,-1,-0.44,-20.95,1.46,7.89,0.74
-0.34,-0.62,-0.45,-0.07,0.18,8.91,0.69
64.03,-0.96,-0.49,-20.71,1.44,7.96,0.73
74.18,-0.99,-0.47,-24.04,0.01,8.12,0.73
54.86,-0.95,-0.51,-17.61,2.34,7.66,0.74
58.22,-0.94,-0.43,-18.74,0.98,7.82,0.72
58.27,-0.95,-0.54,-18.86,2.85,8.01,0.73
-0.27,-0.56,-0.49,-0.07,0.66,8.66,0.68
47.4,-0.95,-0.47,-15.14,2.62,7.62,0.73
56.19,-0.95,-0.48,-18.13,2.18,7.92,0.73
-0.32,-0.61,-0.43,-0.15,-0.09,9.18,0.71
59.77,-0.95,-0.5,-19.34,1.56,8.04,0.74
-0.03,-0.59,-0.48,-0.13,-0.07,8.72,0.67
69.75,-1.02,-0.49,-22.6,3.64,8.03,0.73
-0.25,-0.59,-0.44,-0.02,0.63,8.55,0.66
-0.36,-0.61,-0.48,-0.03,0.47,8.76,0.7
61.04,-0.95,-0.47,-19.77,1.19,8.11,0.74
43.5,-0.92,-0.47,-13.96,2.73,7.8,0.72
-0.29,-0.61,-0.46,-0.09,0.47,8.89,0.69
55.34,-0.94,-0.48,-17.81,1.49,7.83,0.73
-0.25,-0.61,-0.46,-0.11,0.11,8.91,0.69
60.83,-0.97,-0.52,-19.66,1.52,8.01,0.73
37.54,-0.92,-0.48,-12.01,4.39,7.81,0.73
-0.31,-0.59,-0.49,-0.14,0.31,9.04,0.69
0.05,-0.61,-0.44,-0.13,-0.47,8.68,0.69
-0.62,-0.63,-0.52,-0.08,1.06,9.22,0.7
62.07,-0.98,-0.51,-20.03,2.53,7.85,0.74
50.69,-0.95,-0.47,-16.29,2.38,7.84,0.72
69.12,-0.97,-0.51,-22.39,1.62,8.02,0.74
60.08,-0.94,-0.51,-19.42,1.91,7.93,0.72
50.74,-0.93,-0.48,-16.33,2.11,7.85,0.72
67.59,-0.98,-0.51,-21.88,2.35,7.97,0.73
0.08,-0.61,-0.46,-0.14,-0.68,8.73,0.69
0.26,-0.61,-0.42,-0.16,-1.16,8.6,0.69
58.37,-0.96,-0.49,-18.84,1.76,7.95,0.73
-0.29,-0.59,-0.5,-0.08,0.73,8.76,0.69
-0.37,-0.62,-0.45,-0.02,0.52,8.77,0.67
36.52,-0.9,-0.5,-11.79,2.31,8.19,0.74
54.63,-0.95,-0.48,-17.61,1.99,7.9,0.73
58.57,-0.96,-0.47,-18.89,2.17,7.84,0.72
53.77,-0.95,-0.47,-17.33,1.8,7.95,0.73
55.21,-0.94,-0.49,-17.81,2.29,7.9,0.73
-0.1,-0.63,-0.44,-0.16,-0.68,9.06,0.71
-0.01,-0.6,-0.45,-0.08,-0.14,8.57,0.67
57.78,-0.95,-0.51,-18.72,1.9,8.12,0.73
0.02,-0.6,-0.46,-0.13,-0.48,8.72,0.68
0.27,-0.61,-0.44,-0.12,-1.23,8.52,0.69
74.25,-1,-0.48,-24.03,0.62,7.97,0.73
51.75,-0.94,-0.46,-16.64,1.34,7.85,0.73
-0.44,-0.61,-0.48,-0.02,1.05,8.77,0.69
48.03,-0.94,-0.47,-15.41,2.04,7.81,0.73
-0.17,-0.61,-0.45,-0.08,0.1,8.77,0.68
83.79,-0.99,-0.48,-27.23,-0.31,8.22,0.73
49.23,-0.93,-0.5,-15.84,1.73,7.89,0.74
63.7,-0.97,-0.49,-20.6,1.79,7.98,0.73
55.1,-0.97,-0.48,-17.73,3.28,7.78,0.73
-0.14,-0.6,-0.45,-0.12,-0.01,8.81,0.68
54.59,-0.93,-0.48,-17.6,2.05,7.84,0.73
65.43,-0.97,-0.5,-21.17,1.44,8.01,0.73
-0.43,-0.61,-0.48,-0.01,0.95,8.72,0.69
-0.15,-0.61,-0.46,-0.09,0.28,8.73,0.68
48.34,-0.96,-0.43,-15.53,1.19,7.99,0.75
69.42,-0.96,-0.49,-22.53,1.59,8.15,0.74
67.9,-1.02,-0.54,-22.02,4.8,8.06,0.74
-0.16,-0.63,-0.42,-0.06,-0.25,8.75,0.7
