,Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,y_pred,y_act
639,1.0,7.5,1.7999999999999998,3.9000000000000004,1.9,5.4,2.3,0.91,9.940999999999999,3.27,4.5,10.3,5.572147217855566,6
641,1.0,8.0,2.5,4.9,1.2,6.1,2.7,1.17,9.938,3.08,3.4000000000000004,9.4,5.094860687261828,5
646,1.0,6.6,2.2,3.7,1.6,4.0,3.1,1.01,9.9009,3.15,6.6000000000000005,12.0,6.564796932688358,5
658,1.0,6.0,2.0,2.4,1.8,3.0,3.0,1.05,9.909,3.31,4.699999999999999,11.5,6.354244168110965,6
659,1.0,7.2,3.1,2.4,1.4,5.7,1.7,1.17,9.928,3.16,3.5,10.5,5.110491447500359,5
660,1.0,5.8,2.9,2.7,1.6,6.2,1.7,1.4,9.9138,3.23,3.5,11.1,5.5088290467749275,6
662,1.0,6.8,1.3,3.9000000000000004,1.4,3.4000000000000004,1.9,1.02,9.9121,3.23,6.0,11.3,6.29790108215176,7
668,1.0,7.2,2.2,2.4,1.4,4.09999999999999,1.7,1.59,9.919599999999999,3.25,5.300000000000001,11.2,5.858050849414984,6
674,1.0,6.0,2.0,2.6,1.1,3.3000000000000003,3.8,0.67,9.8954,3.14,3.8,11.5,6.215514334380501,6
675,1.0,7.6,2.1,3.5,1.2,4.09999999999999,0.7,1.06,9.914,3.06,4.5,11.3,5.565890488915647,4
677,1.0,5.8,1.7999999999999998,3.7,1.2,3.5999999999999996,1.9,0.74,9.8853,3.09,4.9,12.7,6.339248563385735,7
683,1.0,5.9,3.5999999999999996,4.1,1.3,4.7,4.5,1.04,9.917,3.33,5.1,10.6,5.967500155915927,6
688,1.0,6.3,2.3000000000000003,3.3000000000000003,1.5,3.5999999999999996,1.5,1.05,9.91,3.32,4.2,11.2,6.07787350573769,6
691,1.0,7.4,2.0,3.1,1.6,3.8,3.4,1.16,9.911999999999999,3.25,3.9000000000000004,12.0,6.252939872386574,7
695,1.0,6.3,1.9,2.1,1.8,4.9,3.5,1.63,9.924,3.31,5.0,10.3,6.0769551959289885,6
697,1.0,6.2,2.6,2.9,2.0,3.5999999999999996,1.6,0.87,9.9081,3.33,6.1,11.8,6.451464531299158,6
702,1.0,6.9,1.9,3.3000000000000003,1.6,4.3,6.3,1.49,9.925,3.44,5.2,10.8,6.623624930052717,5
704,1.0,7.1,2.1,3.5,2.5,4.0,4.1,1.86,9.9128,3.32,5.6000000000000005,12.5,6.892686222526729,6
707,1.0,6.6,2.4,2.8000000000000003,1.8,2.79999999999999,3.9,1.32,9.9182,3.34,4.6000000000000005,11.4,6.256206819823858,5
712,1.0,6.6,3.0,2.4,1.2,3.4000000000000004,1.7,1.21,9.933,3.13,3.5999999999999996,9.2,4.88054977685719,5
713,1.0,8.3,1.7000000000000002,3.1,1.5,4.9,4.8,1.53,9.942,3.12,5.8,9.4,5.768274834784508,6
721,1.0,7.7,3.0,2.3000000000000003,2.0,6.800000000000001,2.8,1.38,9.9382,3.11,6.2,9.8,5.516618297391244,5
722,1.0,8.2,2.3000000000000003,4.0,1.2,2.7,3.6,1.21,9.92,3.12,3.8,10.7,5.901804953601643,6
728,1.0,7.3,2.6,3.1,1.6,4.0,3.9,1.73,9.918,3.19,5.1,11.4,6.072365442634885,6
737,1.0,7.4,2.7,4.9,1.1,3.6999999999999997,3.3,1.56,9.92,3.15,5.4,11.1,5.791866134125379,6
739,1.0,7.8,2.7,3.5,1.2,5.0,3.6,1.4,9.9138,3.09,4.5,11.2,5.885650063186146,5
740,1.0,5.6,1.6,2.7,1.4,4.3999999999999995,5.3,1.68,9.918,3.28,3.7,10.1,6.056023922194764,6
741,1.0,6.6,2.7,3.3000000000000003,1.4,4.2,2.4,1.83,9.9215,3.29,4.6000000000000005,10.7,5.753610541345179,5
742,1.0,4.9,4.699999999999999,1.7000000000000002,1.9,3.5000000000000004,6.0,1.48,9.8964,3.27,3.5,11.5,6.3056460483322105,6
745,1.0,7.2,1.7999999999999998,4.1,1.2,4.8,4.1,0.97,9.919,3.14,4.5,10.4,5.963273489471567,5
750,1.0,5.9,4.4,3.3000000000000003,1.2,4.9,1.2,1.17,9.9134,3.46,4.4,11.5,5.60825798309017,5
754,1.0,7.5,1.5,3.8,1.8,5.4,1.9,1.01,9.946,3.24,4.4,10.0,5.311846693945303,5
756,1.0,8.2,2.8000000000000003,4.2,1.8,3.1,3.0,0.93,9.917,3.09,3.9000000000000004,11.4,6.014830831566489,5
758,1.0,7.8,2.0,2.0,1.4,3.5999999999999996,2.5,0.83,9.9088,3.03,4.6000000000000005,11.7,5.944130542056995,6
762,1.0,9.1,2.8000000000000003,4.9,2.0,5.8999999999999995,1.0,1.12,9.958,3.15,4.6000000000000005,10.1,4.904999965220031,5
765,1.0,7.6,1.7999999999999998,3.5999999999999996,2.4,4.9,3.8,1.23,9.96,3.6,4.6000000000000005,10.3,5.882627490694127,5
766,1.0,6.0,2.2,2.8000000000000003,1.1,3.4000000000000004,4.7,0.9,9.8862,3.22,3.8,12.6,6.634417574595788,6
770,1.0,7.9,1.7000000000000002,3.2,1.6,5.3,4.7,1.5,9.948,3.29,7.6,9.6,5.972425660058511,6
771,1.0,6.4,3.9000000000000004,2.1,1.2,4.09999999999999,3.5,1.36,9.9225,3.15,4.6000000000000005,10.2,5.2763667792124345,5
774,1.0,8.0,1.7999999999999998,3.7,1.3,4.0,1.5,0.96,9.911999999999999,3.06,6.1,12.1,5.980420781876407,6
776,1.0,7.1,2.0,3.0,0.9,1.9,0.4,0.28,9.8931,3.2,3.5999999999999996,12.0,6.161901366099902,6
778,1.0,6.6,1.2,2.5,1.4,3.9,2.1,1.31,9.9114,3.2,4.5,11.2,6.044642074779094,7
779,1.0,7.4,3.5999999999999996,3.3000000000000003,1.4,2.5,2.7,0.55,9.915000000000001,3.21,3.3000000000000003,11.2,5.735072888399451,6
782,1.0,7.4,2.9,3.1,1.7,3.5000000000000004,2.3,1.1,9.926,3.07,3.8,10.9,5.336467389055291,5
787,1.0,6.9,3.1,3.2,1.6,3.5999999999999996,3.4,1.14,9.9068,3.19,4.5,11.4,6.21900460790051,7
788,1.0,7.1,3.4000000000000004,4.9,1.5,2.7,2.6,1.26,9.9,3.3,3.3000000000000003,12.2,6.39680624187699,7
793,1.0,6.4,2.8000000000000003,3.5999999999999996,1.3,5.3,2.8,1.86,9.921100000000001,3.31,4.5,10.8,5.712370613855427,5
799,1.0,7.3,1.9,2.5,1.4,5.1,4.1,1.07,9.9382,3.53,6.6000000000000005,10.5,6.209373019330663,7
800,1.0,7.6,1.0,3.3000000000000003,1.0,3.1,3.3,0.93,9.9094,3.06,6.800000000000001,11.2,6.349688244809501,6
809,1.0,6.0,2.4,2.7,1.9,4.8,4.0,1.7,9.938,3.64,5.4,10.0,6.229073673181442,7
810,1.0,6.4,2.5,3.3000000000000003,1.4,4.0,4.2,1.15,9.906,3.19,4.8,11.3,6.261226757601167,7
812,1.0,6.1,3.5999999999999996,3.3000000000000003,1.1,5.0,2.4,1.69,9.927,3.15,7.800000000000001,9.5,5.407654071997048,6
813,1.0,5.9,3.4000000000000004,2.5,2.0,4.2,1.2,1.1,9.9034,3.02,5.4,11.4,5.783400454892604,6
818,1.0,8.3,2.1,4.0,1.6,3.2,3.5,1.1,9.907,3.02,6.0,12.9,6.369655034333972,7
819,1.0,7.0,2.4,2.5,1.7,4.2,4.8,1.89,9.92,3.25,4.2,11.4,6.0835973667396015,6
822,1.0,8.4,3.1,3.1,0.95,2.1,5.2,1.48,9.9038,2.93,3.2,11.5,5.941238664904686,5
825,1.0,6.4,2.3000000000000003,2.7,2.1,4.2,3.5,1.0,9.9094,3.03,6.3,10.9,6.303159834584503,6
828,1.0,5.7,2.1,2.4,2.3,4.7,6.0,1.89,9.95,3.65,7.199999999999999,10.1,6.339684451560012,6
830,1.0,6.1,3.0,3.0,2.1,3.1,5.0,1.63,9.895,3.39,4.3,12.7,7.070529937922575,7
833,1.0,7.4,2.8000000000000003,3.5999999999999996,1.1,2.79999999999999,4.2,1.05,9.892999999999999,2.99,3.9000000000000004,12.4,6.207587747994637,7
839,1.0,6.0,3.2,3.0,1.9,3.3000000000000003,4.1,1.42,9.8912,3.29,4.2,12.8,6.7641945129534395,7
840,1.0,8.9,3.4000000000000004,3.4000000000000004,1.6,5.59999999999999,1.3,1.76,9.946,3.14,4.699999999999999,9.7,5.066131523463105,5
847,1.0,6.7,2.2,2.2,1.2,3.8,0.5,1.24,9.9098,3.1,3.7,11.2,5.441312804986352,4
855,1.0,6.9,1.9,4.0,1.4,3.5999999999999996,1.4,0.55,9.909,3.08,6.800000000000001,11.5,6.079185054229027,7
857,1.0,6.2,2.1,2.9,1.6,3.9,2.4,0.92,9.9114,3.27,5.0,11.2,6.1442966244412105,6
859,1.0,7.3,1.55,4.9,1.3,3.9,3.4,1.36,9.926,3.14,7.7,10.5,6.122868755847192,6
860,1.0,6.5,1.6,3.3000000000000003,1.0,2.7,2.3,0.75,9.908,3.3,3.9000000000000004,11.4,6.070386328563747,7
868,1.0,7.2,2.1,3.4000000000000004,1.1,4.6,2.5,0.8,9.92,3.25,4.0,11.3,5.67352697895048,6
870,1.0,6.7,2.5,3.1,1.35,6.1,3.05,2.18,9.9388,3.16,5.300000000000001,9.5,5.159966397470588,5
872,1.0,7.2,1.5,3.9000000000000004,1.8,4.3,2.1,1.59,9.948,3.52,4.699999999999999,10.0,5.7675773363984915,5
874,1.0,7.3,2.0,3.7,1.2,3.6999999999999997,4.8,1.19,9.92,3.32,4.9,10.9,6.304533179065542,6
875,1.0,7.0,2.4,1.7999999999999998,1.3,4.6,0.9,0.62,9.94,3.38,4.699999999999999,10.1,5.170363400927728,4
879,1.0,8.2,2.3000000000000003,4.9,0.9,5.7,1.5,0.73,9.928,3.07,3.8,10.4,5.179027927858165,6
882,1.0,6.4,1.6,2.2,1.4,4.0,4.1,1.49,9.933,3.49,5.8,10.0,6.1629542051447626,6
883,1.0,5.8,2.0,1.6,1.4,4.2,4.4,0.99,9.8912,3.23,3.7,12.2,6.536033379893827,6
884,1.0,6.8,2.3000000000000003,4.8,1.5,3.5999999999999996,3.5,1.65,9.9162,3.18,4.5,11.3,5.990717004403554,6
885,1.0,7.9,1.7999999999999998,3.7,1.2,4.0,1.6,0.75,9.92,3.18,6.3,10.8,6.036604426354764,5
889,1.0,8.1,2.0,4.0,2.0,3.6999999999999997,1.9,0.87,9.921,3.12,5.4,11.2,6.164976819596273,6
890,1.0,5.7,2.1,2.5,1.1,3.5000000000000004,2.6,0.81,9.902,3.31,5.2,11.4,6.237837380019969,6
891,1.0,5.6,1.85,4.9,1.1,3.0,2.8,1.17,9.918,3.55,4.5,10.3,6.293640680192165,6
894,1.0,9.2,3.5,3.9000000000000004,0.9,4.2,1.5,0.61,9.924,2.96,2.8000000000000003,10.4,5.0453398285663615,4
896,1.0,7.4,1.6,4.9,1.2,5.5,1.8,1.5,9.917,3.23,4.699999999999999,11.2,5.981712900980172,6
897,1.0,5.1,1.1,3.2,1.6,2.79999999999999,1.2,0.9,9.9008,3.57,5.2,12.2,6.793533380404603,6
899,1.0,5.8,2.2,2.9,1.3,3.5999999999999996,2.5,0.68,9.8865,3.24,3.5,12.6,6.445699490221325,6
908,1.0,6.1,3.5999999999999996,2.7,2.1,3.5000000000000004,1.6,1.0,9.917,3.4,7.1,11.5,6.268992726224297,7
911,1.0,6.2,2.55,2.7,1.3,3.6999999999999997,3.0,0.86,9.8834,3.05,5.8999999999999995,12.9,6.51679976632537,7
912,1.0,6.9,2.6,4.9,1.6,5.79999999999999,3.9,1.66,9.965,3.65,5.2,9.4,5.389235622588623,4
914,1.0,9.5,2.1,4.699999999999999,1.3,3.9,2.1,1.23,9.959,2.9,6.4,9.5,4.695869515091017,5
915,1.0,6.4,1.25,3.5999999999999996,1.4,4.3999999999999995,2.2,0.68,9.9014,3.15,5.0,11.7,6.306449195432446,7
920,1.0,6.8,3.1,0.8999999999999999,1.4,4.0,5.6,1.45,9.922,3.19,4.6000000000000005,10.0,5.861145436135941,5
922,1.0,7.6,1.7000000000000002,3.5,1.6,4.7,4.3,1.54,9.934,3.36,6.8999999999999995,11.1,6.265795294814367,6
924,1.0,6.7,2.2,3.9000000000000004,1.2,4.9,2.6,1.52,9.9346,3.5,4.699999999999999,10.0,5.78822329177491,6
928,1.0,6.8,1.9,3.5999999999999996,1.9,3.5000000000000004,3.0,0.96,9.917,3.15,5.4,10.8,6.206071527044973,7
936,1.0,5.1,3.1,3.0,0.9,3.6999999999999997,2.8,1.52,9.92,3.54,5.6000000000000005,10.1,5.877491105915874,6
941,1.0,7.9,3.3000000000000003,2.6,1.2,4.3999999999999995,2.3,1.03,9.932,3.19,5.4,10.5,5.350299080866357,6
943,1.0,6.2,3.0,3.1,1.2,4.8,1.9,1.25,9.8999,3.32,5.4,12.6,6.1574014020358705,6
948,1.0,8.0,3.2,2.6,1.2,5.0,1.15,0.88,9.946,3.24,3.7,9.5,4.769668567058119,4
949,1.0,8.2,1.5,4.8,2.7,5.2,2.4,1.9,9.95,3.5,4.5,10.9,6.20058686021391,7
952,1.0,7.4,2.7,2.8000000000000003,1.8,4.0,4.5,1.21,9.904300000000001,3.02,4.0,11.9,6.229066159650893,5
962,1.0,6.8,1.4000000000000001,3.5,1.5,4.7,4.0,1.17,9.911100000000001,3.07,7.199999999999999,11.1,6.409742363057548,6
964,1.0,5.8,2.4,2.8000000000000003,1.4,3.8,4.0,0.76,9.8711,3.1,2.9,13.9,6.691227516838768,7
975,1.0,6.8,1.4000000000000001,1.7999999999999998,1.4,4.7,3.0,0.9,9.9164,3.27,5.4,11.2,6.147855812509755,6
981,1.0,6.2,2.0,4.9,1.6,6.5,1.7,1.43,9.937000000000001,3.22,5.2,9.2,5.364264889971404,6
989,1.0,7.7,3.0,3.4000000000000004,1.2,4.8,0.4,1.19,9.9084,3.18,3.4000000000000004,12.1,5.615276500155221,6
990,1.0,7.5,2.1,3.4000000000000004,1.2,6.0,2.6,1.11,9.931,3.51,4.699999999999999,10.7,5.998042057424867,6
1000,1.0,7.0,2.2,3.0,1.4,4.0,1.4,0.63,9.8985,3.2,3.3000000000000003,12.0,6.173745732388728,6
1005,1.0,6.9,3.0,3.0,1.3,5.3,2.4,1.86,9.9361,3.29,5.4,9.9,5.346997026412889,4
1013,1.0,6.6,0.8500000000000001,3.3000000000000003,1.4,3.5999999999999996,1.7,1.09,9.9306,3.27,6.1,9.5,5.900763720762224,6
1018,1.0,6.1,2.2,4.9,1.5,5.1,1.8,0.87,9.928,3.3,4.6000000000000005,9.6,5.662399171008462,5
1022,1.0,6.3,3.7,3.7,1.5,2.4,1.2,0.76,9.887599999999999,2.94,3.9000000000000004,12.3,5.837577463216255,6
1026,1.0,7.1,2.6,4.9,2.2,3.2,3.1,1.13,9.902999999999999,3.37,4.2,12.9,6.897213271333511,9
1028,1.0,6.8,2.1,4.2,1.2,4.5,2.4,1.26,9.9234,3.09,8.7,10.9,5.806490607573402,6
1040,1.0,6.8,1.7999999999999998,4.6000000000000005,1.4,6.4,3.7,1.6,9.924,3.37,4.5,11.1,6.067531286140491,5
1042,1.0,7.7,3.1,2.3000000000000003,2.0,6.9,2.9,1.34,9.9382,3.11,6.2,9.8,5.510363158960456,5
1043,1.0,8.3,2.7,3.9000000000000004,2.4,5.79999999999999,1.6,1.07,9.955,3.28,5.8999999999999995,10.3,5.415648261395303,5
1048,1.0,8.5,2.2,3.4000000000000004,0.7,4.0,0.5,0.25,9.918,3.04,3.7,10.5,5.323855483078157,4
1050,1.0,5.8,2.2,2.9,0.9,3.4000000000000004,3.4,0.89,9.8936,3.14,3.5999999999999996,11.1,6.120587633051421,7
1051,1.0,7.2,0.8,4.9,1.3,5.0,1.8,1.48,9.945,3.46,4.4,10.2,5.581842847481657,6
1052,1.0,7.1,2.3000000000000003,2.8000000000000003,1.9,4.6,3.3,1.03,9.8997,3.12,3.1,12.0,6.375510524427523,5
1057,1.0,6.6,2.5,2.4,1.7,4.8,2.6,1.24,9.942,3.37,6.0,10.1,5.500936549476733,6
1058,1.0,6.9,2.4,3.9000000000000004,1.3,6.3,1.8,1.36,9.928,3.31,4.8,10.4,5.596696536190738,7
1062,1.0,7.2,2.5,3.2,1.5,4.7,2.7,1.32,9.933,3.26,4.4,10.5,5.493424256297527,5
1063,1.0,6.8,2.5,2.4,1.6,4.5,3.9,1.64,9.9402,3.53,5.8,10.8,5.889898544917413,5
1064,1.0,7.6,2.6,4.699999999999999,1.6,6.800000000000001,0.5,0.55,9.943999999999999,3.1,4.5,9.6,4.828568751427123,5
1065,1.0,5.9,2.9,3.2,1.4,2.1999999999999997,1.7,0.47,9.899000000000001,3.35,3.5,11.5,6.242498406852411,6
1066,1.0,7.6,3.4499999999999997,2.6,1.9,4.3,1.5,1.34,9.936,3.08,3.8,9.5,5.105765367597338,5
1067,1.0,7.6,2.7,3.3000000000000003,2.0,5.8999999999999995,1.9,1.75,9.943999999999999,3.22,5.6000000000000005,9.9,5.410636693168161,5
1068,1.0,7.2,3.0,2.6,1.5,4.09999999999999,4.6,1.78,9.9154,3.19,5.6000000000000005,11.3,6.162624122921751,6
1070,1.0,6.7,1.9,3.9000000000000004,1.0,3.2,1.4,0.71,9.8912,3.31,3.8,13.0,6.419233537291237,7
1081,1.0,7.7,2.9,4.8,2.3,4.9,3.6,1.78,9.931,3.17,6.4,10.6,6.184421384133521,6
1082,1.0,5.6,1.9,3.9000000000000004,1.1,4.3,1.7,0.67,9.918,3.23,5.300000000000001,10.3,5.604332152408704,6
1084,1.0,7.0,3.2,3.5,1.5,3.9,2.4,1.25,9.918,3.17,6.4,12.2,5.733019506482327,6
1085,1.0,6.1,2.0,4.0,1.9,2.79999999999999,3.2,1.38,9.914,3.26,7.199999999999999,11.7,6.483386076407221,5
1087,1.0,7.3,2.3000000000000003,2.4,0.9,3.1,2.9,0.86,9.8926,2.9,3.8,12.2,5.841982665554408,6
1090,1.0,6.9,2.5,3.5,1.3,3.9,2.9,1.91,9.908,3.13,5.2,11.0,6.1062923536687626,6
1093,1.0,8.1,2.8000000000000003,3.9000000000000004,1.9,2.89999999999999,1.8,0.79,9.923,3.23,5.2,11.8,6.0277547602023756,6
1094,1.0,6.9,1.7000000000000002,2.5,1.6,4.7,3.4,1.32,9.914,3.16,4.8,11.4,6.085395163335191,5
1096,1.0,5.8,3.0,2.3000000000000003,1.5,3.4000000000000004,3.7,1.21,9.8871,2.96,3.4000000000000004,12.1,6.043709612479798,6
1097,1.0,5.2,4.050000000000001,1.5,1.45,3.8,1.0,0.44,9.9125,3.52,4.0,11.6,5.623459006543362,4
1098,1.0,6.0,1.4000000000000001,3.7,1.2,3.2,6.3,1.48,9.9185,3.32,4.4,11.2,6.23190530721934,5
1100,1.0,8.2,2.1,4.8,1.4,4.09999999999999,1.1,0.99,9.958,3.17,5.699999999999999,9.9,4.754867507587473,5
1105,1.0,7.0,2.0,3.7,2.0,3.0,2.6,1.36,9.932,3.28,6.1,10.2,6.089611480726068,6
1114,1.0,7.4,2.1,2.7,1.2,4.09999999999999,2.7,0.99,9.927,3.19,3.3000000000000003,9.8,5.5134240176881635,6
1117,1.0,6.6,1.6,2.9,1.8,5.0,4.0,1.47,9.911999999999999,3.06,4.4,11.4,6.045835352925799,7
1119,1.0,7.6,3.0,3.8,2.1,4.3,1.0,0.98,9.929599999999999,3.17,6.5,11.0,5.761537086086352,5
1129,1.0,6.2,3.5,0.3,1.2,6.4,2.9,1.2,9.934,3.22,5.4,9.1,5.04648234302631,5
1133,1.0,6.6,3.4000000000000004,2.0,1.0,5.3,2.6,1.12,9.9336,3.32,5.5,9.1,5.3251457949964855,5
1136,1.0,6.8,1.9,3.4000000000000004,1.9,4.0,4.1,1.08,9.9,3.25,4.5,12.9,6.748660003784341,6
1142,1.0,9.2,2.5,3.4000000000000004,1.2,2.6,3.1,0.93,9.916,2.93,3.7,11.3,5.726214380179173,7
1144,1.0,7.6,2.9,4.2,1.3,3.5000000000000004,1.8,0.86,9.908,2.99,3.9000000000000004,11.3,5.675173878309809,5
1145,1.0,7.8,2.1,3.9000000000000004,1.8,3.4000000000000004,6.2,1.8,9.91,3.09,7.5,12.6,6.848501582799638,8
1146,1.0,6.3,4.1,1.6,0.9,3.2,2.5,0.98,9.927399999999999,3.16,4.2,9.5,4.860220826533868,5
1152,1.0,7.5,1.7000000000000002,3.4000000000000004,1.4,3.5000000000000004,1.3,1.02,9.918,3.05,7.4,11.0,5.951168209379593,5
1157,1.0,6.5,1.7000000000000002,3.3000000000000003,1.4,2.79999999999999,1.4,0.99,9.928,3.23,5.5,10.1,5.614837650912021,6
1161,1.0,10.0,2.0,3.9000000000000004,1.4,5.0,1.9,1.52,9.94,3.0,4.2,10.4,5.331911314432566,6
1169,1.0,8.1,3.1,2.4,1.6,3.2,1.0,0.67,9.924,3.08,4.699999999999999,10.5,5.500331577842237,5
1171,1.0,7.0,2.4,2.6,1.7,4.09999999999999,3.1,1.1,9.9142,3.2,5.300000000000001,11.0,6.206445039716843,6
1180,1.0,7.0,2.4,3.5,1.5,5.2,5.1,1.28,9.940999999999999,3.41,5.8999999999999995,10.4,5.870131698280817,7
1187,1.0,6.8,2.2,3.7,1.7,3.5999999999999996,3.8,1.95,9.908,3.35,7.199999999999999,12.5,6.843724016599262,6
1189,1.0,6.0,3.5999999999999996,3.2,1.1,5.3,2.6,1.73,9.9414,3.38,5.4,8.8,5.110137093936667,5
1192,1.0,7.3,1.9,2.7,1.6,2.7,3.5,1.36,9.924800000000001,3.38,5.4,11.0,6.316681725854861,7
1196,1.0,8.3,1.7999999999999998,3.7,1.2,4.9,0.6,0.94,9.937000000000001,3.18,5.2,10.1,5.342816100692666,5
1202,1.0,6.6,2.6,2.9,1.4,3.9,1.3,0.67,9.915000000000001,3.05,4.9,10.9,5.441588946813003,6
1207,1.0,6.4,1.3,2.8000000000000003,0.9,4.5,3.2,0.87,9.9175,3.47,5.2,11.2,6.2166240031351885,6
1211,1.0,6.6,1.9,3.3000000000000003,1.8,3.5000000000000004,4.2,1.48,9.919599999999999,3.15,3.5999999999999996,10.2,6.015986666947239,5
1212,1.0,8.0,2.4,3.5999999999999996,1.5,4.7,1.7,1.29,9.948,3.2,5.4,10.0,5.101293465151348,6
1214,1.0,8.5,1.5,4.9,1.5,3.1,1.7,1.22,9.932,3.03,4.0,10.3,5.514774519516836,6
1215,1.0,7.9,2.0,4.9,1.6,5.3,1.5,1.44,9.93,3.16,4.699999999999999,10.5,5.664259927452225,5
1216,1.0,8.6,2.3000000000000003,4.6000000000000005,1.0,5.4,0.9,0.72,9.940999999999999,2.95,4.9,9.1,4.828294515685335,6
1217,1.0,6.7,1.7999999999999998,3.7,1.3,2.7,4.2,1.25,9.8939,3.24,3.7,12.8,6.649197265701455,7
1218,1.0,8.3,1.4000000000000001,4.5,1.5,3.9,1.8,0.98,9.9215,3.02,5.6000000000000005,11.0,5.922245990115024,6
1220,1.0,6.7,1.6,3.5999999999999996,2.0,4.5,2.4,1.31,9.9284,3.3,5.8999999999999995,10.5,6.1414047935849965,6
1222,1.0,6.4,1.05,2.9,1.1,3.5000000000000004,4.4,1.4,9.9142,3.17,5.5,10.7,6.162983034417653,7
1223,1.0,6.5,3.9000000000000004,3.5,1.6,4.9,1.0,1.64,9.951600000000001,3.35,5.1,9.7,4.668207850984589,5
1224,1.0,7.3,2.05,3.1,1.7,6.0,3.4,1.1,9.963,3.72,6.8999999999999995,10.5,5.715636572613813,6
1225,1.0,6.0,2.4,3.4000000000000004,1.0,3.5999999999999996,5.2,1.84,9.9097,3.44,4.4,11.45,6.383375505808486,6
1228,1.0,8.3,1.6,4.8,1.7,5.7,3.1,0.98,9.943,3.15,4.1,10.3,5.461940280477365,6
1229,1.0,7.1,2.8000000000000003,4.4,1.8,3.2,3.2,1.07,9.907,3.25,4.8,12.2,6.462960057798264,7
1235,1.0,6.9,2.8000000000000003,3.0,1.6,4.7,4.6,1.32,9.918,3.35,3.8,11.1,6.199293891648001,7
1243,1.0,5.6,1.9,4.6000000000000005,1.1,3.2,3.3,1.15,9.909,3.36,5.0,10.4,6.350995505122459,6
1250,1.0,6.1,2.4,2.6,1.7,3.3000000000000003,6.1,1.34,9.902999999999999,3.19,8.100000000000001,11.9,6.923054445080875,7
1254,1.0,6.0,2.8000000000000003,2.7,2.3,5.1,2.3,1.47,9.94,3.23,6.7,10.3,5.443416366212345,6
1256,1.0,6.4,3.1,2.8000000000000003,1.5,3.6999999999999997,1.2,1.19,9.919,3.32,5.1,10.4,5.799006739992296,7
1261,1.0,7.0,1.6,3.2,1.1,3.2,2.9,0.8,9.8972,3.23,3.5999999999999996,12.1,6.426288860582154,6
1269,1.0,6.1,2.4,2.5,1.6,4.3999999999999995,2.4,1.15,9.921,3.39,5.8999999999999995,10.9,6.055806976807273,6
1274,1.0,6.7,1.6,3.4000000000000004,1.6,2.6,2.7,1.09,9.934,3.34,5.8,10.1,5.91798801773054,6
1279,1.0,8.3,2.4,2.7,2.1,3.0,2.2,1.62,9.914,2.99,6.800000000000001,11.9,6.276254095487321,6
1281,1.0,5.7,1.7999999999999998,3.5999999999999996,1.2,4.6,0.9,0.71,9.9199,3.7,6.800000000000001,10.9,6.46766332765026,7
1289,1.0,5.5,1.2,3.3000000000000003,1.0,3.8,2.3,1.31,9.9164,3.25,4.5,9.8,5.764519681852025,5
1296,1.0,6.1,1.05,3.1,1.3,3.6999999999999997,5.5,1.45,9.911999999999999,3.41,4.1,11.1,6.624235754715694,7
1297,1.0,8.2,2.3000000000000003,2.9,1.8,4.7,4.7,1.87,9.933,3.13,5.0,10.2,5.9447245391555334,6
1298,1.0,5.9,4.45,2.6,1.4,2.7,2.3,1.09,9.9148,3.3,3.5999999999999996,10.5,5.509802738060356,6
1307,1.0,7.8,2.0,2.4,1.6,2.6,2.6,1.89,9.91,3.08,7.4,12.1,6.389821017850179,7
1316,1.0,7.2,0.8,4.9,1.3,5.0,1.8,1.48,9.945,3.46,4.4,10.2,5.581842847481657,6
1328,1.0,6.6,1.6,3.4000000000000004,1.1,3.6999999999999997,4.1,1.15,9.899000000000001,3.01,6.800000000000001,12.0,6.3570467307677285,6
1333,1.0,6.9,2.7,4.1,1.7,4.7,0.6,1.34,9.929,3.15,6.8999999999999995,11.4,5.412703135175488,6
1341,1.0,6.1,2.7,3.2,1.1,3.4000000000000004,2.4,1.1,9.898,3.36,4.0,12.5,6.215472137560138,6
1344,1.0,6.8,1.6,3.5999999999999996,1.3,3.4000000000000004,3.2,0.98,9.9058,3.02,5.8,11.3,6.157260971740419,6
1345,1.0,8.6,1.7999999999999998,4.0,1.1,4.0,2.0,1.07,9.923,2.94,3.2,10.2,5.385390056651075,7
1346,1.0,6.3,2.0,2.6,1.6,2.7,3.6,1.41,9.9268,3.53,5.6000000000000005,10.8,6.3377602359599345,6
1348,1.0,6.5,2.4,2.4,1.6,4.6,1.5,0.6,9.928,3.19,3.9000000000000004,9.8,5.333729081584459,5
1354,1.0,6.8,2.2,3.1,1.4,5.3,3.4,1.14,9.929,3.39,7.7,10.6,6.199269456788501,6
1362,1.0,5.9,2.0,4.0,1.3,4.7,2.3,0.92,9.9232,3.2,4.5,10.0,5.509909669156546,6
1363,1.0,5.7,2.1,2.4,2.3,4.7,6.0,1.89,9.95,3.65,7.199999999999999,10.1,6.339684451560012,6
1364,1.0,6.3,2.1,4.0,1.7,3.1,4.8,1.34,9.917,3.42,4.9,11.5,6.537521292343512,6
1367,1.0,8.1,1.7000000000000002,2.1,1.6,3.5999999999999996,2.4,1.19,9.939599999999999,3.18,5.2,10.1,5.541873880313463,6
